# ----------------------------------------,,,,,,,,,
# https://tribunadonorte.com.br – GA4,,,,,,,,,
# Visualizações por faixa etária-Visualizações por faixa etária,,,,,,,,,
# 20240201-20240229,,,,,,,,,
# ----------------------------------------,,,,,,,,,
,,,,,,,,,
Idade,unknown,25-34,35-44,45-54,55-64,65+,18-24,Totais,
Título da página e nome da tela,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,
"Prefeito Álvaro Dias celebra Carnaval de Natal: ""se configura como o maior da história"" - Tribuna do Norte",87,16,0,28,0,13,0,144,
Escola da Assembleia prepara novos projetos - Tribuna do Norte,77,15,13,25,0,13,0,143,
Prefeito de Ceará-Mirim exibe hematomas após briga com deputado - Tribuna do Norte,89,19,15,20,0,0,0,143,
Vereadora Júlia Arruda convida para o BLOCO FOLIA COM RESPEITO - Território Livre,143,0,0,0,0,0,0,143,
Blog #Partiu - por Larissa Cavalcante,142,0,0,0,0,0,0,142,
"Com um ano, Alpendre se consolida como destino de convivência - Tribuna do Norte",84,16,18,11,13,0,0,142,
Homem é preso por violência doméstica contra a mãe na Grande Natal - Tribuna do Norte,55,21,15,19,13,19,0,142,
Robinho evita falar sobre julgamento de Daniel Alves: 'Que Deus abençoe ele' - Tribuna do Norte,73,15,0,22,16,16,0,142,
Novas conselheiras do Conselho Municipal dos Direitos da Mulher são empossadas - Tribuna do Norte,82,18,13,16,12,0,0,141,
Prêmio da Mega-Sena é estimado em R$ 95 milhões neste sábado - Tribuna do Norte,90,11,13,16,11,0,0,141,
Michelle Rincon estreia programa sobre saúde na TV Tropical - Território Livre,139,0,0,0,0,0,0,139,
"Rei Charles III é diagnosticado com câncer, diz palácio de Buckingham - Tribuna do Norte",79,17,17,14,0,12,0,139,
Lei Seca autua 10 condutores em fiscalização na quarta-feira de cinzas - Tribuna do Norte,81,0,15,23,0,19,0,138,
NFL e NBA dominam a lista das equipes mais valiosas - Tribuna do Norte,95,28,15,0,0,0,0,138,
Prévias carnavalescas embalam a folia de Momo - Tribuna do Norte,83,24,15,16,0,0,0,138,
Serviço itinerante de mamografia estaciona em policlínica na Zona Leste de Natal - Tribuna do Norte,67,18,23,15,15,0,0,138,
Dorival 'convoca' mais três do São Paulo para trabalhar na seleção e pode desfalcar ex-time - Tribuna do Norte,55,15,12,15,16,24,0,137,
Fábio Dantas confirma que Arlindo Dantas está fora da disputa em São José de Mipibú - Blog do Heitor Gregório,121,0,0,0,16,0,0,137,
Líder da Oposição diz que operação não respeita processo legal e fragiliza democracia - Tribuna do Norte,71,16,0,18,13,19,0,137,
Presídio no Piauí tem fuga de 17 detentos; Estado realiza buscas - Tribuna do Norte,94,0,15,13,15,0,0,137,
Preço da gasolina e do diesel sobem nesta quinta com novo ICMS - Tribuna do Norte,73,23,19,10,12,0,0,137,
MEJC-UFRN é referência no atendimento à gestação de alto risco para adolescentes no RN; saiba - Tribuna do Norte,63,14,19,23,0,15,0,134,
Segurança é relativa em Mossoró - Tribuna do Norte,103,11,20,0,0,0,0,134,
Censo da população indígena: inscrições para pesquisadores são prorrogadas em Natal - Tribuna do Norte,65,16,14,26,0,0,12,133,
Pátria sem chuteiras - Tribuna do Norte,62,0,12,15,16,28,0,133,
"Números de mortes violentas e furtos caem no Carnaval, aponta Sesed - Tribuna do Norte",76,12,15,16,13,0,0,132,
Sexta e sábado tem desfile das Escolas de Samba e Tribos de Índios no Polo Ribeira  - Tribuna do Norte,74,15,19,24,0,0,0,132,
Sorteados no cadastro reserva do Ilhas do Caribe devem se apresentar até esta quarta-feira (28) - Tribuna do Norte,76,22,16,18,0,0,0,132,
Nina posta foto de Álvaro com Paulinho Freire no Carnaval de Natal: “Diálogos significativos” - Blog do Heitor Gregório,115,0,16,0,0,0,0,131,
"Preço do gás de cozinha deve aumentar até R$ 5 no RN em fevereiro, diz Singás - Tribuna do Norte",97,23,0,0,0,0,11,131,
Lições do Fortaleza - Tribuna do Norte,83,13,15,0,0,19,0,130,
"Estrada partindo da Olavo Montenegro até marginal da BR-101 vai favorecer mobilidade de Parnamirim, diz secretário  - Tribuna do Norte",129,0,0,0,0,0,0,129,
Imóveis - Tribuna do Norte,77,18,17,0,0,0,17,129,
Isolamento de idosos vira problema social no Brasil - Tribuna do Norte,110,0,0,0,19,0,0,129,
Moraes mantém veto a contato entre investigados por meio de advogados - Tribuna do Norte,82,0,21,16,10,0,0,129,
Nesta sexta tem ensaio aberto do Bloco Submarino Amarelo - Território Livre,129,0,0,0,0,0,0,129,
Paolo Guerrero desiste de jogar em time do Peru após mãe receber ameaças - Tribuna do Norte,60,16,17,12,10,14,0,129,
Resiliência financeira como prioridade para sobrevivência dos negócios - Tribuna do Norte,109,0,20,0,0,0,0,129,
Arquivo de Natal - Página 3 de 10709 - Tribuna do Norte,77,22,0,17,0,0,12,128,
Bombeiros combatem novo foco de incêndio no Morro do Careca; veja vídeo - Tribuna do Norte,71,25,15,17,0,0,0,128,
Nos terraços da história - Tribuna do Norte,77,12,0,0,21,18,0,128,
Página não encontrada - Especiais TN,128,0,0,0,0,0,0,128,
Restaurantes absorvem parte da alta no preço dos insumos para evitar retração no consumo - Tribuna do Norte,79,14,20,15,0,0,0,128,
Brasil decide vaga para França em duelo contra a Argentina - Tribuna do Norte,66,0,16,18,16,11,0,127,
DPU recomenda que policiais usem câmeras corporais em buscas dos fugitivos da penitenciária de Mossoró - Tribuna do Norte,100,13,14,0,0,0,0,127,
Educação de Macaíba abre inscrições para Processo Seletivo Simplificado - Blog do Heitor Gregório,127,0,0,0,0,0,0,127,
Bora de Folia - Inside News I Diversidade cultural marca o carnaval de Natal - Tribuna do Norte,70,14,13,14,0,15,0,126,
Lei Seca autua 11 condutores por dirigirem sob efeito de álcool em Caicó - Tribuna do Norte,63,0,15,16,15,17,0,126,
Podcast reúne dois dos maiores craques do futsal potiguar - Tribuna do Norte,65,18,14,16,0,13,0,126,
"Remake ""Dona Beja"" estreia somente em 2025 - Território Livre",126,0,0,0,0,0,0,126,
É falso que Adélio Bispo tenha incriminado o PT ou prestado novo depoimento sobre facada em Bolsonaro - Tribuna do Norte,79,12,10,0,15,10,0,126,
“Assalto Carnavalesco - Ano I” acontece sexta na AABB - Território Livre,126,0,0,0,0,0,0,126,
Agentes da Força Nacional começam a chegar a Mossoró - Tribuna do Norte,92,15,0,18,0,0,0,125,
Audiência pública na Assembleia vai debater aumento no número de multas de trânsito - Tribuna do Norte,71,16,0,16,10,12,0,125,
Posts enganam ao divulgar vídeo antigo para sugerir que Lula é impopular - Tribuna do Norte,64,0,11,17,19,14,0,125,
Governo atrasa retroativo do piso dos professores - Tribuna do Norte,53,29,10,17,15,0,0,124,
Justiça rejeita questionamentos de credores a plano de recuperação da Americanas - Tribuna do Norte,81,20,12,11,0,0,0,124,
Mega-Sena sorteia prêmio de R$ 44 milhões neste sábado - Tribuna do Norte,68,0,24,22,0,10,0,124,
Midway Mall lamenta incidente que culminou na morte de um policial - Tribuna do Norte,81,14,11,0,0,0,18,124,
Reforma tributária e heranças: mudanças para 2024 no novo contexto fiscal do Brasil - Tribuna do Norte,107,17,0,0,0,0,0,124,
Senado aprova audiência sobre as duas fugas em Mossoró - Tribuna do Norte,70,11,12,19,0,12,0,124,
"“Com novas tecnologias, teremos condições de ampliar nossa pesca”, diz presidente do Sindipesca-RN - Tribuna do Norte",101,0,11,0,0,12,0,124,
"Com lances a partir de R$ 600, Detran realiza leilão de veículos no RN - Tribuna do Norte",73,17,10,0,0,0,23,123,
Dona Shyka arma happening em torno do Preview Outuno Inverno 2024 - Território Livre,123,0,0,0,0,0,0,123,
"Prefeitura do Natal inicia cadastro para sorteios do Minha Casa, Minha Vida - Tribuna do Norte",80,27,0,0,0,0,16,123,
Três Poderes precisam de ser harmônicos e independentes - Tribuna do Norte,78,0,0,14,10,21,0,123,
A VACINA DE LAURITA - Território Livre,122,0,0,0,0,0,0,122,
"Animado por Fafá de Belém, Baile das Kengas faz encontro entre Fátima Bezerra e Álvaro Dias - Blog do Heitor Gregório",122,0,0,0,0,0,0,122,
Brasil permanece em 5º lugar no ranking mundial - Tribuna do Norte,76,11,21,14,0,0,0,122,
"Comissão do Senado aprova fim do ""saidão"" para presos; saiba - Tribuna do Norte",70,0,0,22,16,14,0,122,
Senado aprova projeto de lei que acaba com ‘saidinha’ para presos - Tribuna do Norte,67,0,22,16,0,16,0,121,
"DNA de exames feitos na denunciante é compatível com o de Daniel Alves, dizem peritos - Tribuna do Norte",63,15,12,16,0,14,0,120,
Dino descarta festas oferecidas por associações e participará de missa após posse no STF - Tribuna do Norte,79,11,0,16,0,14,0,120,
Governadora Fátima Bezerra volta a Portugal para Bolsa de Turismo de Lisboa - Território Livre,120,0,0,0,0,0,0,120,
“Vá se queixar ao bispo” - Tribuna do Norte,66,9,20,14,11,0,0,120,
"Vai ter caos no Brasil, uma grande guerrilha', diz Bolsonaro em vídeo apreendido pela PF - Tribuna do Norte",57,15,0,17,14,16,0,119,
Exército diz que medidas contra alvos da PF dependem da Justiça - Tribuna do Norte,63,0,17,0,18,21,0,119,
Milho substitui alguns alimentos - Tribuna do Norte,90,19,10,0,0,0,0,119,
Presos do semiaberto sem tornozeleira eletrônica são chamados a colocar equipamento - Tribuna do Norte,59,31,0,13,0,0,16,119,
Um binômio explosivo - Tribuna do Norte,93,0,0,13,13,0,0,119,
ALRN inicia atos formais na volta de recesso parlamentar nesta segunda-feira - Tribuna do Norte,71,34,13,0,0,0,0,118,
"Blinken cita 'divergência real' por fala de Lula sobre Israel, mas destaca aliança - Tribuna do Norte",87,0,0,0,17,14,0,118,
"Fuga de presídio de Mossoró racha base bolsonarista no Congresso, bancada potiguar silencia - Território Livre",118,0,0,0,0,0,0,118,
Novo episódio do Papo de Fogão Raiz reúne receitas tradicionais do nordeste em restaurantes de Natal - Tribuna do Norte,63,12,16,0,15,12,0,118,
RN recebe 45 mil doses da vacina contra a dengue - Tribuna do Norte,86,22,10,0,0,0,0,118,
Rescisão de contrato de compra e venda de imóvel por atraso - Tribuna do Norte,71,13,18,16,0,0,0,118,
"Revisão periódica das instalações elétricas das residências evita acidentes, diz Cosern - Tribuna do Norte",70,0,19,15,0,14,0,118,
Cartas para Navarro - Tribuna do Norte,68,0,0,15,16,18,0,117,
"Filiação de Cid Gomes e Izolda torna PSB partido 'mais relevante' no Ceará, diz Carlos Siqueira - Tribuna do Norte",71,0,17,17,12,0,0,117,
Natal recebe o Circuito UFF Skate nas Cidades II - Tribuna do Norte,77,25,0,0,0,0,15,117,
"Projeto Viva Petrópolis abre temporada 2024 em março, na Praça Pedro Velho - Tribuna do Norte",74,13,10,20,0,0,0,117,
Vitor Roque faz primeiro gol pelo Barça na Espanha - Tribuna do Norte,70,17,20,0,10,0,0,117,
Daniel Alves condenado: jogador pode recorrer em até duas instâncias da Justiça espanhola - Tribuna do Norte,44,12,17,11,12,20,0,116,
"PF faz operação contra aliados de Bolsonaro: Valdemar Costa Neto, General Heleno e Braga Netto - Blog do Heitor Gregório",116,0,0,0,0,0,0,116,
Vídeo: A dança de Álvaro Dias no palco com Carlinhos Brown - Blog do Heitor Gregório,106,0,0,0,10,0,0,116,
Empresários potiguares comentam experiências vivenciadas na NRF - Tribuna do Norte,90,11,0,14,0,0,0,115,
STTU lança nova versão de aplicativo de transporte - Tribuna do Norte,74,18,0,0,0,0,23,115,
"Um livro escrito pelo carcereiro de Lula, você compraria? - Território Livre",115,0,0,0,0,0,0,115,
Parnamirim terá parada no abastecimento de água na quinta (25); veja áreas afetadas - Tribuna do Norte,95,19,0,0,0,0,0,114,
ABC vai para o intervalo vencendo o Baraúnas em jogo fraco - Tribuna do Norte,59,21,12,10,0,11,0,113,
Boletim aponta locais impróprios para banho no litoral do Estado - Tribuna do Norte,67,14,16,16,0,0,0,113,
Governo muda regras de planos de previdência privada; entenda - Tribuna do Norte,73,13,11,0,0,16,0,113,
Hospital de Natal e unidades de Saúde da Grande Natal passam por inspeção do Conselho de Medicina e instituições do judiciário para melhor atendimento ao paciente vascular - Tribuna do Norte,52,13,15,18,15,0,0,113,
Prefeitura de Mossoró convoca aprovados em processo seletivo da Saúde - Tribuna do Norte,95,0,0,18,0,0,0,113,
Vacina contra dengue: entenda por que idosos precisam de receita - Tribuna do Norte,53,15,0,18,16,11,0,113,
Vaga no Congresso dos EUA que era do brasileiro George Santos fica com o partido adversário - Tribuna do Norte,56,17,16,12,0,12,0,113,
Austríaco é detido pela polícia após ser flagrado com drogas na Arena das Dunas - Tribuna do Norte,64,30,18,0,0,0,0,112,
Cidade no interior do RN registra chuva de granizo - Tribuna do Norte,71,22,0,0,0,0,19,112,
"Jovem criador do bordão ""que onda é essa?"" é assassinado na zona Leste - Tribuna do Norte",61,20,0,0,0,0,31,112,
Nam’-Myohô-Renguê-Kyô - Tribuna do Norte,85,14,0,0,0,0,13,112,
Lula: “Afrodescendente assim gosta de um batuque” - Tribuna do Norte,82,17,0,12,0,0,0,111,
Posse de Lewandowski e reabertura do Judiciário expõem 'aliança' Executivo-STF - Tribuna do Norte,60,0,17,12,12,10,0,111,
A sede da alma - Tribuna do Norte,71,10,0,12,0,17,0,110,
ABZ TRIBUNA DO NORTE lista 5 ideias para make up do Carnaval - Tribuna do Norte,66,13,15,16,0,0,0,110,
"Geraldo Azevedo, Grafith e MV Bill aninam Carnaval em Natal nesta segunda; confira - Tribuna do Norte",61,13,15,21,0,0,0,110,
Governo do RN inaugura pavilhão com novo modelo de gestão prisional em Mossoró - Tribuna do Norte,76,0,13,0,21,0,0,110,
"Há 63 anos, Aluízio Alves assumia o Governo do Rio Grande do Norte - Tribuna do Norte",69,14,14,13,0,0,0,110,
Polícia Civil recupera mais de 20 celulares furtados e roubados no interior do RN - Tribuna do Norte,58,11,25,0,0,16,0,110,
RN: tempo será marcado por sol e chuva isolada neste sábado - Tribuna do Norte,55,11,0,14,15,15,0,110,
Todos os caminhos levaram o PP para Paulinho Freire em Natal - Blog do Heitor Gregório,95,0,0,15,0,0,0,110,
A cultura do jeitinho - Tribuna do Norte,74,0,0,17,0,18,0,109,
Aneel: RN está entre 14 estados do país com obras previstas no leilão de transmissão 2024 - Tribuna do Norte,85,13,0,0,11,0,0,109,
Laudo com causa de incêndio no Morro do Careca sairá em 30 dias - Tribuna do Norte,51,17,14,16,0,11,0,109,
Arquivo de Natal - Página 2 de 10680 - Tribuna do Norte,82,26,0,0,0,0,0,108,
Deputado federal estava no avião no vôo 3054 - Tribuna do Norte,82,16,0,0,0,0,10,108,
Detran/RN orienta condutores de veículos a dirigir com CRLV; documento é de porte obrigatório - Tribuna do Norte,62,24,22,0,0,0,0,108,
Carteiras de estudante tem validade prorrogada em Natal; veja novo prazo - Tribuna do Norte,64,15,12,0,0,0,16,107,
Eleições 2024: federação partidária caminha para apoiar Rosalba Ciarlini em Mossoró - Blog do Heitor Gregório,78,0,0,11,0,18,0,107,
Fernandinho Beira-Mar vai para presídio em Mossoró - Tribuna do Norte,52,26,13,0,0,0,16,107,
Fundação José Augusto faz prestação de contas da cobrança de entrada do Forte - Tribuna do Norte,64,16,13,0,0,14,0,107,
Prefeitura diz que membros do MLB que invadiram terreno estavam incluídos em programa habitacional - Tribuna do Norte,62,16,0,17,12,0,0,107,
SINE RN oferece 63 vagas de empregos nesta quinta-feira; confira - Tribuna do Norte,54,18,0,20,0,0,15,107,
"UFRN abre inscrições para cursos presenciais de inglês, francês, espanhol, alemão, Libras e latim - Tribuna do Norte",76,15,0,0,0,0,16,107,
"Após polêmica com homilia, padre envia nota de desculpas ao IFRN - Tribuna do Norte",95,0,11,0,0,0,0,106,
Direita vence na batalha das redes - Tribuna do Norte,77,15,0,14,0,0,0,106,
O gol de placa no pentacampeonato da Zurich - Tribuna do Norte,73,12,0,0,0,21,0,106,
Oposição cobra pautas em defesa das prerrogativas - Tribuna do Norte,69,10,13,0,14,0,0,106,
"""Cidades Inteligentes: Transformando Destinos e Impulsionando Comunidades Globalmente"" - Tribuna do Norte",105,0,0,0,0,0,0,105,
Cid Gomes se filia ao PSB e confirma rompimento com o irmão Ciro - Blog do Heitor Gregório,105,0,0,0,0,0,0,105,
Flávio Dino toma posse como ministro do Supremo Tribunal Federal - Tribuna do Norte,70,0,0,12,12,11,0,105,
"Novo episódio da websérie ""Bora Veranear"" aborda bem-estar - Tribuna do Norte",74,16,0,15,0,0,0,105,
Vale a pena ler de novo - Tribuna do Norte,83,0,0,0,0,22,0,105,
Abraão Lincoln se entrega à Polícia Federal - Tribuna do Norte,90,14,0,0,0,0,0,104,
Carnaval de Parnamirim: Confira a Programação completa por dia,104,0,0,0,0,0,0,104,
Carnaval deve aumentar demanda de transporte para o interior do RN - Tribuna do Norte,71,17,0,16,0,0,0,104,
Carteira de Identidade Nacional passa a ser emitida no RN dia 11 de dezembro - Tribuna do Norte,70,20,0,0,0,0,14,104,
Os palanques trocados em Assu - Blog do Heitor Gregório,104,0,0,0,0,0,0,104,
Paulinho Freire: do centro para extrema direita - Blog do Heitor Gregório,80,0,0,10,0,14,0,104,
RN ou Piauí: Polêmica sobre maior cajueiro do mundo vai sambar na Sapucaí - Território Livre,82,22,0,0,0,0,0,104,
Vídeos enganam ao indicar ivermectina para o tratamento da dengue - Tribuna do Norte,71,0,16,0,17,0,0,104,
Bateu ou raspou o carro? Veja as dicas para consertar - Tribuna do Norte,85,18,0,0,0,0,0,103,
Mulher é presa suspeita de mandar matar marido na Grande Natal - Tribuna do Norte,103,0,0,0,0,0,0,103,
Pipa alcança melhores índices de balneabilidade do RN - Tribuna do Norte,78,25,0,0,0,0,0,103,
Saiba quem é o interventor nomeado para atuar no presídio federal de Mossoró - Tribuna do Norte,57,14,16,0,0,16,0,103,
Ancelotti quer Endrick no time principal do Real Madrid e não deve seguir caminho de Vini Jr. - Tribuna do Norte,70,17,0,0,0,15,0,102,
"Atrasado, concurso do Idema não tem data para ser realizado - Tribuna do Norte",57,16,0,0,0,0,29,102,
Comediante francês Paul Cabannes realiza show em Natal - Tribuna do Norte,72,0,20,0,0,10,0,102,
Abrasel promove iniciativa para proteger crianças durante o Carnaval - Tribuna do Norte,52,14,24,11,0,0,0,101,
Angra faz show único em Natal na véspera de feriado - Agitos e Baladas,71,10,0,0,0,0,20,101,
Serviços de saúde e segurança no trabalho reduzem absenteísmo e melhoram produtividade - Tribuna do Norte,57,0,44,0,0,0,0,101,
Feriado de Natal altera funcionamento do comércio e serviços na capital potiguar; saiba - Tribuna do Norte,55,21,12,12,0,0,0,100,
Filipe Toledo anuncia pausa temporária no Circuito Mundial de Surfe - Tribuna do Norte,60,0,15,11,14,0,0,100,
