# ----------------------------------------,,,,,,,,,
# https://tribunadonorte.com.br – GA4,,,,,,,,,
# visualizações por faixa etária-vizualizações por faixa etária,,,,,,,,,
# 20240101-20240131,,,,,,,,,
# ----------------------------------------,,,,,,,,,
,,,,,,,,,
Idade,unknown,25-34,35-44,45-54,55-64,65+,18-24,Totais,
Título da página,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,Visualizações,
Fiern aponta risco ao Pró-Sertão com isenção para o e-commerce - Tribuna do Norte,433,27,16,21,17,16,0,530,
Fifa descarta punição à CBF com retorno de Ednaldo Rodrigues à presidência - Tribuna do Norte,32,0,0,0,0,0,0,32,
Filho de Valdetário é preso acusado de roubo - Tribuna do Norte,17,0,0,0,0,0,0,17,
Filho de vereadora é exonerado e reflete no tabuleiro das eleições de Natal - Território Livre,268,0,0,0,0,0,0,268,
Filhos de policiais militares alagoanos estão inscritos no Bolsa Família - Tribuna do Norte,19,0,0,0,0,0,0,19,
"Filhos, ex-jogadores e fãs celebram legado de Zagallo - Tribuna do Norte",205,15,13,14,12,0,0,259,
Filipe Luís recusa convite da CBF para ser coordenador da seleção brasileira - Tribuna do Norte,65,0,0,0,0,0,0,65,
Filipe Luís é anunciado como técnico do sub-17 do Flamengo após recusar cargo na seleção - Tribuna do Norte,118,0,0,0,0,0,0,118,
"Filme ""Priscilla"" estreia hoje (4) e mostra a vida da ex-mulher de Elvis - Tribuna do Norte",103,0,0,0,0,0,0,103,
Fim de ano altera funcionamento do comércio em Natal; confira - Tribuna do Norte,339,12,0,0,0,0,14,365,
"Fim de semana em Natal tem prévias de Carnaval, feira de artesanato e diversão para a família; confira - Tribuna do Norte",347,25,27,19,0,14,0,432,
"Fim de semana em Natal tem shows musicais, prévia de bloco de Carnaval e competições esportivas - Tribuna do Norte",1843,187,128,105,95,91,51,2500,
Fim de semana será de Sol e chuvas isoladas no RN - Tribuna do Norte,235,17,14,0,0,20,0,286,
Fim de semana será de muita música gratuita e opções de entretenimento no litoral - Tribuna do Norte,1505,104,62,58,38,28,36,1831,
Fim de semana terá cidades com 90% de chance de chuva no RN - Tribuna do Norte,484,45,29,37,60,48,0,703,
Fim de semana terá espetáculos natalinos e show de Calcinha Preta e Rai Saia Rodada - Tribuna do Norte,65,0,0,0,0,0,0,65,
Fim de semana terá pancadas de chuva nas principais cidades do RN - Tribuna do Norte,768,90,47,57,66,62,24,1114,
Fiocruz lança edital para homenagear vítimas da covid-19 - Tribuna do Norte,42,0,0,0,0,0,0,42,
"Fiocruz: vacinas protegem crianças de covid longa, infecção e morte - Tribuna do Norte",46,0,0,0,0,0,0,46,
Fiscais apreendem 28 motos em Operação da Semurb - Tribuna do Norte,724,43,49,35,27,22,0,900,
Fiscalização ambiental notifica 20 quiosqueiros e locatários em Ponta Negra - Tribuna do Norte,1894,103,74,89,82,52,26,2320,
Fiscalização apreende 28 motos no Calçadão de Ponta Negra - Tribuna do Norte,43,0,0,0,0,0,0,43,
Fiscalização apreende 28 motos no calçadão de Ponta Negra - Tribuna do Norte,2540,151,114,136,101,104,34,3180,
Fiscalização da Lei Seca prende cinco condutores embriagados na zona Leste de Natal - Tribuna do Norte,148,0,0,11,0,0,0,159,
Fiscalização da Semurb registra ocorrência no plantão de fim de ano em Natal - Tribuna do Norte,321,24,18,16,18,13,0,410,
Fiscalização de trânsito será reforçada após congestionamentos no Litoral Sul - Tribuna do Norte,3871,202,204,208,185,167,33,4870,
Fiscalização será reforçada para evitar engarrafamentos no veraneio - Tribuna do Norte,240,16,13,0,0,0,0,269,
"Fla e Portuguesa, na Arena, já vendeu 25 mil ingressos - Tribuna do Norte",731,35,19,24,23,25,15,872,
Flamengo e Palmeiras lideram investimentos - Tribuna do Norte,101,0,0,0,0,0,0,101,
Flamengo e Portuguesa/RJ empatam sem gols na Arena das Dunas - Tribuna do Norte,693,45,36,29,21,31,15,870,
Flamengo em Natal: campeão da Libertadores estará em duelo contra a Portuguesa - Tribuna do Norte,799,70,52,41,29,27,39,1057,
Flamengo estreia com goleada no Campeonato Carioca - Tribuna do Norte,51,0,0,0,0,0,0,51,
Flamengo terá apoio de milhares de torcedores na Arena das Dunas - Tribuna do Norte,1528,91,63,48,36,38,40,1844,
Flamengo terá força máxima na estreia diante do Audax - Tribuna do Norte,225,0,0,12,0,0,0,237,
Flamengo vende 10 mil ingressos em poucas horas de comercialização na internet - Tribuna do Norte,724,37,37,31,31,25,15,900,
Flamengo volta a ter os titulares em jogo no Pará - Tribuna do Norte,75,0,0,0,0,0,0,75,
Flávio Dino diz que não há previsão para conclusão do caso Marielle - Tribuna do Norte,43,0,0,0,0,0,0,43,
Ford Ranger sai de linha. Vem aí a Nova Ranger - Tribuna do Norte,78,0,0,0,0,0,0,78,
"Forró, samba e sertanejo animam fim de semana no litoral norte - Tribuna do Norte",1372,33,51,29,26,52,0,1563,
Forte dos Reis Magos terá cobrança de entrada a partir de 16 de janeiro - Tribuna do Norte,3506,262,148,147,89,94,80,4326,
Forte dos Reis Magos: alta estação atrai mais visitantes - Tribuna do Norte,862,38,40,33,34,42,0,1049,
Fortes chuvas causam pontos de alagamentos em Natal; saiba - Tribuna do Norte,14,0,0,0,0,0,0,14,
Fortuna dos cinco homens mais ricos do mundo dobrou desde 2020 - Tribuna do Norte,123,17,0,0,0,0,0,140,
Forças Armadas terão programa de prevenção em saúde mental - Tribuna do Norte,36,0,0,0,0,0,0,36,
Forças de segurança do Equador prendem 68 suspeitos após tentativa de invasão de hospital - Tribuna do Norte,26,0,0,0,0,0,0,26,
"Forças devem garantir lisura de concurso unificado, diz ministra - Tribuna do Norte",23,0,0,0,0,0,0,23,
Fox Prime 1.6: o compacto mais completo da VW - Tribuna do Norte,26,0,0,0,0,0,0,26,
Fragata “Independência” está aberta para visitação no Porto de Natal até este domingo - Tribuna do Norte,26,0,0,0,0,0,0,26,
Fragata “Independência” está aberta para visitação no Porto de Natal neste domingo - Tribuna do Norte,795,124,80,65,73,65,16,1218,
Françoise Hardy 80 anos - Tribuna do Norte,1098,38,23,58,85,100,12,1414,
Frasqueirão - Tribuna do Norte,731,29,24,17,37,32,0,870,
"Frei Fernando Rossi, que acompanhava Frei Damião, morre aos 95 anos - Tribuna do Norte",17,0,0,0,0,0,0,17,
Frequentadores reclamam da falta de estrutura nas praias de Natal - Tribuna do Norte,17,0,0,0,0,0,0,17,
Funcarte elege o Rei e a Rainha do Carnaval de Natal para 2024 - Tribuna do Norte,1082,94,58,59,55,37,14,1399,
Funcern suspende aplicação de provas do concurso público da prefeitura de Guamaré; entenda - Tribuna do Norte,46,0,0,0,0,0,0,46,
"Fundado por quatro garçons, Grupo Sal e Brasa chega a 30 anos com três marcas e um faturamento de mais de R$ 250 milhões em 2022 - Blog do Heitor Gregório",52,0,0,0,0,0,0,52,
"Fundador da UnP, Paulo de Paula volta a ser chanceler da instituição de ensino - Blog do Heitor Gregório",41,0,0,0,0,0,0,41,
Fundação José Augusto divulga edital para seleção de 14 projetos audiovisuais - Tribuna do Norte,490,44,13,24,0,10,21,602,
Fundão dobrado nas eleições municipais: PL e PT vão receber maiores valores - Território Livre,34,0,0,0,0,0,0,34,
Furtos constantes ameaçam o funcionamento da Casa da Ribeira - Tribuna do Norte,473,26,23,10,16,20,0,568,
Furtos de motos crescem 98% no Rio Grande do Norte - Tribuna do Norte,39,0,0,0,0,0,0,39,
Fusão - Tribuna do Norte,69,0,0,0,0,0,0,69,
Fátima Bezerra participa de ato em defesa da democracia e fala em nome dos governadores - Tribuna do Norte,279,21,21,18,0,19,0,358,
Fátima Bezerra toma posse como presidente do Consórcio Nordeste na próxima quarta-feira (31) - Tribuna do Norte,126,15,0,0,0,0,0,141,
Fátima Bezerra toma posse como presidente do Consórcio Nordeste na próxima quarta-feira - Tribuna do Norte,129,11,0,0,0,0,0,140,
Fátima Bezerra toma posse da presidência do Consórcio Nordeste  - Tribuna do Norte,131,15,13,0,0,0,0,159,
Fátima fora da lista de governadores que nomeou parentes no secretariado - Blog do Heitor Gregório,43,0,0,0,0,0,0,43,
Fátima muda novamente diretor-geral do DETRAN; Segunda mudança em 30 dias - Blog do Heitor Gregório,430,15,18,0,12,0,0,475,
Fátima prestigia a prévia carnavalesca de Natália Bonavides no Bairro da Ribeira - Blog do Heitor Gregório,57,0,0,0,0,0,0,57,
Fé cristã e compromisso social - Tribuna do Norte,87,0,0,0,0,0,0,87,
Férias: é necessário continuar pagando o transporte escolar? - Tribuna do Norte,17,0,0,0,0,0,0,17,
"GNV tem reajuste médio de 8,57% para consumidor final - Tribuna do Norte",416,25,0,19,25,14,0,499,
"GOLF, 50 ANOS DE HISTÓRIA - Tribuna do Norte",29,0,0,0,0,0,0,29,
GPTW premia cinco melhores empresas para se trabalhar no RN - Tribuna do Norte,30,0,0,0,0,0,0,30,
Gabarito de concurso da CMN tem 20 respostas consecutivas na letra A; vereadores cobram esclarecimento - Tribuna do Norte,121,0,0,0,0,0,0,121,
Gabriel Verón chega ao Cruzeiro após passagem por Portugal prometendo 'honrar a camisa' - Tribuna do Norte,529,52,23,19,22,17,14,676,
Gabriela Alves e Marcos Queiroz estão grávidos - Território Livre,463,0,0,0,0,0,0,463,
Garanhuns terá Festival de Blues e Jazz no Carnaval - Tribuna do Norte,37,0,0,0,0,0,0,37,
"Gasolina ainda é mais competitiva em relação ao etanol no RN, afirma ANP - Tribuna do Norte",113,19,0,0,0,0,0,132,
"Gasolina e diesel entram em 2024 perto da paridade com o mercado internacional, diz Abicom - Tribuna do Norte",124,0,0,0,0,0,0,124,
Gasolina e gás veicular têm redução de preço em Natal - Tribuna do Norte,37,0,0,0,0,0,0,37,
"Gasolina mais barata em Natal custa R$ 5,07, diz Procon; veja - Tribuna do Norte",27,0,0,0,0,0,0,27,
"Gasolina nas bombas cai 0,35% na semana entre 31/12 e 6/1, diz ANP - Tribuna do Norte",30,0,0,0,0,0,0,30,
Gasto com veículo é o segundo maior no orçamento familiar - Tribuna do Norte,462,39,36,37,15,0,13,602,
Genealogia da família Bezerra é reeditada - Tribuna do Norte,182,11,0,0,0,0,9,202,
General Girão declara: “Sou pré-candidato a prefeito de Natal. A missão continua” - Blog do Heitor Gregório,59,0,0,0,0,0,0,59,
General Girão diz que estará unido a Paulinho Freire - Tribuna do Norte,188,0,0,0,0,0,0,188,
General Girão diz que tem compromisso com Paulinho Freire de apoiar quem consolidar mais apoios - Blog do Heitor Gregório,104,0,0,0,0,0,0,104,
Gente Que Acontece - Tribuna do Norte,251,0,0,0,0,0,0,251,
"Gente estranha, nomes esquisitos - Tribuna do Norte",228,19,0,0,0,0,12,259,
Gente que Acontece - Tribuna do Norte,7602,406,369,586,288,469,83,9803,
Gente que acontece - Tribuna do Norte,2113,100,85,153,86,116,0,2653,
George Soares emite nota sobre aliança de João Maia com oposição em Assu - Blog do Heitor Gregório,97,0,0,0,0,0,0,97,
Geração de novos empregos no RN cresce 97% em novembro de 2023 - Tribuna do Norte,205,31,0,12,0,0,0,248,
Gilberto está liberado para atuar pelo Vitória - Tribuna do Norte,79,0,0,0,0,0,0,79,
Gilmar Mendes garante Ednaldo Rodrigues na CBF - Tribuna do Norte,54,0,0,0,0,0,0,54,
Gilvan fala em apagar má impressão da estreia - Tribuna do Norte,268,22,17,16,0,12,0,335,
Girão confirma parceria com Paulinho Freire: 'Estaremos juntos ainda no 1º turno' - Tribuna do Norte,542,34,27,25,19,30,0,677,
"Girão diz que continua pré-candidato a prefeito de Natal pelo PL, mesmo após Paulinho Freire confirmar pré-candidatura - Blog do Heitor Gregório",116,0,0,0,0,0,0,116,
Girão diz que estará unido a Paulinho - Tribuna do Norte,95,0,0,0,0,0,0,95,
Girão reafirma pré-candidatura a prefeito de Natal e impõe condições para possível apoio a outro nome - Blog do Heitor Gregório,75,0,0,0,0,0,0,75,
Girão tem reunião com Paulinho Freire e declara: “Estaremos juntos ainda no 1º turno” - Blog do Heitor Gregório,93,0,0,0,0,0,0,93,
Glam - Tribuna do Norte,27,0,0,0,0,0,0,27,
Globo demite 11 jogadores após derrota por 7 a 0 no Campeonato Potiguar - Tribuna do Norte,2248,119,86,80,78,85,44,2740,
Gol entra com pedido de recuperação judicial nos Estados Unidos - Tribuna do Norte,53,0,0,0,0,0,0,53,
Gol poderá acessar recursos para manter operações durante recuperação - Tribuna do Norte,23,0,0,0,0,0,0,23,
Gol: pedido de recuperação judicial não afetará voos ou funcionários - Tribuna do Norte,68,14,0,0,0,0,0,82,
Goleiro do América prega concentração para enfrentar o Globo - Tribuna do Norte,136,9,0,0,0,0,0,145,
Gorete Tito pilota almoço de homenagem - Território Livre,497,0,0,0,0,0,0,497,
Governador do Rio Grande do Sul oficializa união estável com médico pediatra - Território Livre,134,0,0,0,0,0,0,134,
Governadora Fátima Bezerra aderiu ao prêt-à-porter no 08-01 - Território Livre,256,0,0,0,0,0,0,256,
Governadora Fátima Bezerra assume presidência do Consórcio Nordeste no dia 31 de janeiro - Blog do Heitor Gregório,24,0,0,0,0,0,0,24,
Governadora Fátima Bezerra vai discursar em nome de todos os governadores em 08 de janeiro - Território Livre,92,0,0,0,0,0,0,92,
Governadora anuncia publicação de edital para concurso da UERN com 106 vagas - Tribuna do Norte,386,49,21,14,0,0,12,482,
Governadora confirma Natália Bonavides como candidata à Prefeitura de Natal - Tribuna do Norte,70,0,0,0,0,0,0,70,
Governadora defende punição a financiadores dos atos do 8/1 - Tribuna do Norte,140,0,10,0,0,0,0,150,
Governadores articulam junto ao Senado para acabar com “saidinha” - Tribuna do Norte,283,27,18,22,18,21,0,389,
Governo Biden reimpõe as sanções à Venezuela - Tribuna do Norte,157,0,14,0,0,12,0,183,
Governo Federal reconhece novo polo de agricultura irrigada no RN - Tribuna do Norte,470,30,23,37,12,17,0,589,
Governo Federal reconhece situação de emergência em duas cidades do RN - Tribuna do Norte,485,61,39,41,31,40,10,707,
Governo anuncia concurso da UERN com 106 vagas; confira - Tribuna do Norte,2655,237,98,62,32,45,110,3239,
Governo anuncia nova política para desenvolvimento da indústria - Tribuna do Norte,42,0,0,0,0,0,0,42,
Governo anuncia publicação de edital para concurso da UERN com 106 vagas - Tribuna do Norte,8619,661,384,291,178,107,246,10486,
Governo apresenta projeto que muda a Lei de Falências - Tribuna do Norte,45,0,0,0,0,0,0,45,
"Governo arrecada R$ 2,31 trilhões em receitas federais em 2023 - Tribuna do Norte",28,0,0,0,0,0,0,28,
Governo atrasa retroativo do piso dos professores - Tribuna do Norte,128,0,0,0,0,0,0,128,
Governo avalia tributar compras de até US$ 50 para bancar desoneração da folha - Tribuna do Norte,289,20,13,15,0,0,0,337,
Governo cogita recuar em medida que reonera folha - Tribuna do Norte,122,16,14,0,0,0,0,152,
Governo confirma atraso no 13º e sindicatos avaliam acionar Justiça - Tribuna do Norte,29,0,0,0,0,0,0,29,
Governo confirma nova suspensão dos consignados - Tribuna do Norte,63,0,0,0,0,0,0,63,
Governo convoca candidatos para curso de formação da Polícia Penal; veja - Tribuna do Norte,184,24,0,0,0,0,0,208,
Governo cria grupo para discutir retomada de isenção a religiosos - Tribuna do Norte,158,0,0,12,0,0,0,170,
Governo criará fundo de até R$ 6 bi para socorrer aéreas - Tribuna do Norte,68,0,0,0,0,0,0,68,
"Governo da Argentina vê inflação de 30% em dezembro, e fala em 'processo longo' - Tribuna do Norte",34,0,0,0,0,0,0,34,
Governo deve gastar R$ 8 mi na blindagem de vidros do planalto - Tribuna do Norte,39,0,0,0,0,0,0,39,
Governo deve investir de R$ 70 bi a R$ 80 bi em ferrovias e rodovias - Tribuna do Norte,34,0,0,0,0,0,0,34,
Governo divulga hoje mais informações sobre o Enem dos concursos - Tribuna do Norte,60,0,0,0,0,0,0,60,
Governo do Estado acaba pagamento de insalubridade implantado na pandemia aos servidores da Saúde - Blog do Heitor Gregório,59,0,0,0,0,0,0,59,
Governo do RN abre processo seletivo para contratação de professores e supervisores - Tribuna do Norte,19614,1349,743,634,343,183,665,23531,
Governo do RN antecipa pagamento do salário de janeiro para servidores neste sábado (13) - Tribuna do Norte,2554,145,140,147,108,87,33,3214,
Governo do RN anuncia calendário de pagamentos de 2024 para o funcionalismo - Tribuna do Norte,2826,100,69,91,107,71,40,3304,
Governo do RN anuncia calendário de pagamentos de 2024 para o funcionalismo público - Blog do Heitor Gregório,809,17,25,0,31,15,0,897,
Governo do RN anuncia calendário para pagamento do 13°; veja datas - Tribuna do Norte,243,0,0,0,0,0,0,243,
Governo do RN anuncia pagamento do terço de férias aos professores - Tribuna do Norte,150,0,0,0,0,0,0,150,
Governo do RN conclui pagamento do 13º salário de 2023 dos servidores nesta quarta (10) - Tribuna do Norte,1119,64,60,60,42,47,14,1406,
Governo do RN define calendário de exposições agropecuárias para 2023 - Tribuna do Norte,14,0,0,0,0,0,0,14,
Governo do RN deve assinar contrato para atrair primeiras PPP’s da Caern nos próximos dias - Tribuna do Norte,236,24,16,23,15,0,0,314,
Governo do RN estabelece valores para incentivos fiscais destinados à cultura e esporte - Tribuna do Norte,24,0,0,0,0,0,0,24,
Governo do RN faz estudo para novo acesso viário ao litoral Sul - Tribuna do Norte,2122,123,118,144,96,103,17,2723,
Governo do RN firma parceria com Sebrae para fortalecer turismo no Seridó Geoparque - Tribuna do Norte,230,28,21,14,12,17,0,322,
Governo do RN informa que vai atrasar parcela do piso do magistério - Tribuna do Norte,186,0,0,0,0,0,0,186,
Governo do RN inicia distribuição de palma forrageira para produtores rurais; veja - Tribuna do Norte,162,14,0,0,0,0,0,176,
Governo do RN inicia pagamento do 13º salário neste sábado; veja calendário - Tribuna do Norte,120,0,0,0,0,0,0,120,
Governo do RN inicia pagamento do mês de dezembro para servidores - Tribuna do Norte,36,0,0,0,0,0,0,36,
Governo do RN lança edital de processo seletivo para professores; ganhos de até R$ 4 mil - Tribuna do Norte,20687,1436,769,636,319,240,592,24679,
"Governo do RN muda nomes, mas mantém indicado de Rafael Motta - Tribuna do Norte",27,0,0,0,0,0,0,27,
Governo do RN paga o 13º com atraso pelo oitavo ano consecutivo - Tribuna do Norte,24,0,0,0,0,0,0,24,
Governo do RN publica nova edição dos boletins do setor energético potiguar - Tribuna do Norte,120,0,0,0,0,0,0,120,
Governo do RN quer finalizar em 12 meses estudos para mais seis PPPs - Tribuna do Norte,657,56,24,26,23,10,0,796,
Governo do RN recorre da decisão do TCE que determina aposentadoria de servidores sem concurso e com estabilidade após 1988 - Blog do Heitor Gregório,135,0,0,0,0,0,0,135,
Governo do RN regulamenta cobrança pelo uso da água bruta - Tribuna do Norte,61,0,0,0,0,0,0,61,
Governo do RN vai atrasar 11ª parcela do piso do magistério - Tribuna do Norte,602,40,35,53,32,33,0,795,
Governo do RN vai atrasar parcela do piso do magistério - Tribuna do Norte,704,38,26,41,22,33,17,881,
Governo do RN veta projeto que institui sexo biológico como único critério para definição de gênero dos atletas - Tribuna do Norte,275,28,26,0,11,14,0,354,
Governo entrega 20 novas ambulâncias aos hospitais do RN - Tribuna do Norte,121,0,0,0,0,0,0,121,
Governo entrega mais 20 novas ambulâncias aos Hospitais em todo o RN - Blog do Heitor Gregório,35,0,0,0,0,0,0,35,
