# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
#  
# Data de início: 20230101
# Data de término: 20230220
Nº dia,Tempo médio de engajamento
Acampamentos pelo país já são desmontados - 02/01/2023 - Notícia - Tribuna do Norte,785
Estudantes já podem consultar notas do Enem 2022; veja o link - 09/02/2023 - Notícia - Tribuna do Norte,785
Ítalo quer fazer dupla com Wallace Pernambucano - 26/01/2023 - Notícia - Tribuna do Norte,785
Governo vai anunciar reajuste médio de 40% em bolsas de pós-graduação - 15/02/2023 - Notícia - Tribuna do Norte,784
"'Crise pra mim é oportunidade. Nesses momentos, a Sadio conseguiu avançar', diz Sandro Peixoto, sócio-proprietario da Sadio - 20/01/2023 - Notícia - Tribuna do Norte",781
Hub Correios - 13/01/2023 - Notícia - Tribuna do Norte,781
Detran pretende realizar 2 mil provas práticas de direção em 20 cidades no RN - 30/01/2023 - Notícia - Tribuna do Norte,780
Você está pesquisando por Eleições 2022 no TN Online - Maior produtor de conteúdo jornalístico do RN,778
Ex-lutador José Aldo diz que hospedar Bolsonaro foi visão de negócio - 19/01/2023 - Notícia - Tribuna do Norte,777
Shows da posse do Lula: saiba quem canta e como assistir ao vivo - 30/12/2022 - Notícia - Tribuna do Norte,775
"Depois da PF, Lula deve mudar superintendentes da Receita - 22/01/2023 - Notícia - Tribuna do Norte",773
Lisa Marie Presley morre aos 54 anos - 13/01/2023 - Notícia - Tribuna do Norte,773
Velório de Gloria Maria será restrito a familiares e amigos - 03/02/2023 - Notícia - Tribuna do Norte,773
Tamara Baroni - 04/01/2023 - Notícia - Tribuna do Norte,772
Búzios e cartas preveem desafios na política e no futebol potiguar - 31/12/2022 - Notícia - Tribuna do Norte,771
Nova Mesa Diretora da Câmara de Natal toma posse para biênio 2023/2024 - 01/01/2023 - Notícia - Tribuna do Norte,770
Veja como se candidatar a uma das 1.369 vagas na Guararapes - 24/09/2020 - Notícia - Tribuna do Norte,770
Potiguares são selecionados para disputar Copa do Mundo do PSG na França - 31/12/2022 - Notícia - Tribuna do Norte,767
"'Colômbia' foi mandante de assassinatos de Bruno e Dom Phillps, diz PF - 23/01/2023 - Notícia - Tribuna do Norte",766
Gente que acontece - 12/01/2023 - Notícia - Tribuna do Norte,766
Gente que acontece - 16/02/2023 - Notícia - Tribuna do Norte,766
Parada emergencial afeta abastecimento de água em cinco bairros de Natal e Extremoz - 16/01/2023 - Notícia - Tribuna do Norte,764
Senador fabrica versões conflitantes sobre plano e tenta implicar ministro - 04/02/2023 - Notícia - Tribuna do Norte,764
Anvisa suspende venda de produto que provoca intoxicação ocular - 07/01/2023 - Notícia - Tribuna do Norte,763
Açude Gargalheiras vira patrimônio histórico do Rio Grande do Norte - 23/01/2023 - Notícia - Tribuna do Norte,763
Três partidos entram com ações e deputados podem perder mandatos - 27/01/2023 - Notícia - Tribuna do Norte,763
Coluna: Poder Judiciário - Tribuna do Norte,762
Uma tarde de verão chez Carla Bezerra e Mário Barreto - Território Livre,760
Governo concede isenção a empresas de transporte - 25/01/2023 - Notícia - Tribuna do Norte,759
Projeto prevê segundo professor para turma que possua alunos com deficiência - 31/01/2023 - Notícia - Tribuna do Norte,759
"Preso, líder indígena pede perdão a Lula e Alexandre de Moraes - 05/01/2023 - Notícia - Tribuna do Norte",757
Preta Gil recebe diagnóstico de câncer no intestino - 11/01/2023 - Notícia - Tribuna do Norte,757
Coluna: Negócios e Finanças - Tribuna do Norte,756
Moraes decreta prisão de manifestantes que tentaram invadir sede da PF em Brasília - 07/01/2023 - Notícia - Tribuna do Norte,756
A abertura do verão 2023 chez Lourdeka Flor e Diógenes Álvares - Território Livre,755
"Flávio Dino: armas devem existir nas mãos certas, e não liberou geral - 02/01/2023 - Notícia - Tribuna do Norte",755
Três pessoas são presas em flagrante após furtarem produtos na Grande Natal - 20/01/2023 - Notícia - Tribuna do Norte,755
RN ultrapassa limites com gastos de pessoal - 17/02/2023 - Notícia - Tribuna do Norte,752
Porto-indústria do RN será construído em Caiçara do Norte - 11/08/2022 - Notícia - Tribuna do Norte,751
Quais as próximas etapas sobre o caso e o que pode acontecer com Daniel Alves - 20/01/2023 - Notícia - Tribuna do Norte,751
Diagnóstico de IST e mais revelações excluídas da música de Shakira sobre Piqué - 17/01/2023 - Notícia - Tribuna do Norte,750
Estadual: ABC vira sobre o Potiguar e vence no Nogueirão - 29/01/2023 - Notícia - Tribuna do Norte,750
28ª FIART edição é lançada oficialmente e anuncia novidades do evento - 12/01/2023 - Notícia - Tribuna do Norte,748
Receita Federal apreende drogas em encomendas nos Correios em Natal - 25/01/2023 - Notícia - Tribuna do Norte,746
"Políticos do RN se manifestam sobre os atos em Brasília, veja - 09/01/2023 - Notícia - Tribuna do Norte",745
Estátua do artista visual Pedro Grilo será instalada na escadaria de Mãe Luiza - 08/02/2023 - Notícia - Tribuna do Norte,744
"Bolsonaro tentou me coagir para dar golpe de Estado, diz senador Marcos do Val - 02/02/2023 - Notícia - Tribuna do Norte",743
América e Moto Club farão quarto confronto eliminatório em 15 meses - 05/01/2023 - Notícia - Tribuna do Norte,742
Morro do Careca passa por vistoria para identificar causas de processo erosivo - 06/02/2023 - Notícia - Tribuna do Norte,742
"Mourão: Brasil muda de governo a partir de janeiro, mas não de regime - 01/01/2023 - Notícia - Tribuna do Norte",741
Conselho de Ética deverá apurar denúncias de Marcos do Val - 06/02/2023 - Notícia - Tribuna do Norte,740
Glória Maria morre no Rio de Janeiro - 02/02/2023 - Notícia - Tribuna do Norte,739
"Presidente do UFC, Dana White é filmado agredindo a mulher em festa de ano novo - 03/01/2023 - Notícia - Tribuna do Norte",739
Polícia Militar garante efetivo para a Operação Carnaval 2023 - 09/02/2023 - Notícia - Tribuna do Norte,738
Bolsonaro está sem foro privilegiado; saiba o que pode ocorrer - 05/01/2023 - Notícia - Tribuna do Norte,737
RN tem quase 11 mil vagas nas instituições públicas - 15/02/2023 - Notícia - Tribuna do Norte,736
ABC encara jogo como uma chance de se reposicionar - 03/02/2023 - Notícia - Tribuna do Norte,734
América vence e garante a vaga na segunda fase - 02/02/2023 - Notícia - Tribuna do Norte,734
"“Lula faz afirmações como se estivesse em mesa de bar”, aponta Rogério Marinho - 14/02/2023 - Notícia - Tribuna do Norte",734
América e Alecrim disputam clássico histórico no Barretão - 25/01/2023 - Notícia - Tribuna do Norte,732
IFRN abre 105 vagas em cursos de pós-graduação; saiba como se inscrever - 30/12/2022 - Notícia - Tribuna do Norte,731
Leandro Sena se posiciona sobre poupar jogadores para o clássico - 10/02/2023 - Notícia - Tribuna do Norte,730
Ramal do Apodi - 20/01/2023 - Notícia - Tribuna do Norte,729
Paulo Souto inicia campanha online para bancar cirurgia contra câncer - 09/01/2023 - Notícia - Tribuna do Norte,728
"PF cumpre mandados contra grupo que traficava drogas por portos de Natal, Salvador e Santos - 10/02/2023 - Notícia - Tribuna do Norte",726
