# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20220101
# Data de término: 20221231
Título da página e nome da tela,Visualizações,Usuários,Visualizações por usuário,Tempo médio de engajamento,Contagem de eventos,Conversões,Receita total
ICMS: STF invalida lei do RN sobre energia elétrica - 02/12/2022 - Notícia - Tribuna do Norte,3216,2826,1.138004246284501,63.153927813163484,17806,0,0
Menina de 11 anos consegue fazer aborto com 30 semanas - 23/06/2022 - Notícia - Tribuna do Norte,3216,2690,1.195539033457249,78.26914498141264,11247,0,0
Discussão entre membros das bandas Psirico e Samba Trator termina em briga generalizada - 17/10/2022 - Notícia - Tribuna do Norte,3215,2411,1.333471588552468,38.14890087100788,12978,0,0
Mulher é executada a tiros em Umarizal; vítima é irmã de cantor do Saia Rodada - 25/09/2017 - Notícia - Tribuna do Norte,3214,2681,1.1988064155165983,76.92241700857889,6739,0,0
Natal desmente a narrativa que Lula não junta gente nas ruas - Território Livre,3212,2446,1.313164349959117,22.14186426819297,9031,0,0
Assembleia Legislativa mantém concurso; inscrições se encerram hoje - 25/07/2022 - Notícia - Tribuna do Norte,3207,2826,1.134819532908705,34.06440198159943,9848,0,0
Novo jogador do ABC sonha em promover a lei do ex contra o Remo - 15/07/2022 - Notícia - Tribuna do Norte,3207,2825,1.1352212389380532,64.17097345132743,9335,0,0
Remo faz 2 a 0 no Baenão e resultado acende sinal de alerta no ABC - 17/07/2022 - Notícia - Tribuna do Norte,3203,2785,1.1500897666068222,117.49228007181328,8676,0,0
Procon multa 19 postos em Natal por aumento no preço da gasolina - 30/09/2022 - Notícia - Tribuna do Norte,3199,2482,1.2888799355358582,69.25906526994359,12362,0,0
Instituto Metrópole Digital (IMD) oferece 24 vagas de trabalho na área de TI; salários chegam até R$ 7 mil - 03/08/2022 - Notícia - Tribuna do Norte,3193,2336,1.3668664383561644,53.792808219178085,8371,0,0
Homem surta e anda nu pelas ruas da Praia de Pipa - 20/09/2022 - Notícia - Tribuna do Norte,3191,2627,1.2146935668062429,43.23601065854587,13204,0,0
Ator aparece alterado em vídeo e ameaça matar o próprio pai por dinheiro - 07/06/2022 - Notícia - Tribuna do Norte,3189,2933,1.0872826457551994,31.1309239686328,7758,0,0
Protesto durante a manhã deste 1º de maio ocorre de forma pacífica em Natal - 01/05/2022 - Notícia - Tribuna do Norte,3187,2508,1.2707336523125996,43.03987240829346,8280,0,0
RN tem 4° maior salário médio da Educação no Brasil; 1° no Nordeste - 27/06/2022 - Notícia - Tribuna do Norte,3187,2718,1.1725533480500367,51.37233259749816,8398,0,0
Diogo Defante quase é preso no Catar durante Copa do Mundo - 17/12/2022 - Notícia - Tribuna do Norte,3184,2780,1.1453237410071941,21.663309352517985,18408,0,0
Ex-ministro do STF diz que vota em Bolsonaro em caso de 2º turno contra Lula - 11/08/2022 - Notícia - Tribuna do Norte,3183,2469,1.2891859052247874,44.16524908869988,8466,0,0
Bandidos invadem casa por telhado na Zona Leste de Natal - 18/07/2022 - Notícia - Tribuna do Norte,3178,2869,1.1077030324154757,40.485186476124085,7995,0,0
"Um dia após visita de Lula, Bolsonaro começa agenda oficial em Natal às 11h; veja - 17/06/2022 - Notícia - Tribuna do Norte",3177,2638,1.2043214556482182,54.4461713419257,8999,0,0
Fátima Bezerra sobre sexualidade: 'Na minha vida pública ou privada nunca existiram armários' - 02/07/2021 - Notícia - Tribuna do Norte,3176,2755,1.1528130671506351,109.83702359346643,6594,0,0
Lei Seca autua 23 condutores alcoolizados na zona Sul de Natal - 23/10/2022 - Notícia - Tribuna do Norte,3173,2501,1.2686925229908037,49.453818472610955,14369,0,0
"Em Natal, 200 empresas devem aderir ao Dia Livre de Impostos - 25/05/2022 - Notícia - Tribuna do Norte",3172,2741,1.157241882524626,53.917913170375776,8008,0,0
"Marcos Oliveira, intérprete de 'Beiçola', faz rifa para pagar despesas e é humilhado na web - 22/09/2022 - Notícia - Tribuna do Norte",3172,2845,1.11493848857645,77.80878734622144,15000,0,0
Conselho Regional de Medicina abre 150 vagas para concurso - 11/07/2022 - Notícia - Tribuna do Norte,3162,2440,1.2959016393442624,48.65655737704918,9086,0,0
"No RN, disputa presidencial fica estável - 30/09/2022 - Notícia - Tribuna do Norte",3160,2576,1.2267080745341614,32.9860248447205,13016,0,0
Confira as principais atrações do Natal em Natal e da virada do ano - 20/12/2022 - Notícia - Tribuna do Norte,3158,2476,1.2754442649434572,33.72415185783522,15433,0,0
Definidos os tempos de propaganda de rádio e TV para presidenciáveis; veja - 15/08/2022 - Notícia - Tribuna do Norte,3156,2714,1.1628592483419307,65.90346352247605,10411,0,0
Potiguares apostam carros e dinheiro em resultados das eleições deste ano - 25/09/2022 - Notícia - Tribuna do Norte,3153,2685,1.1743016759776537,80.93966480446927,15890,0,0
Ministério da Justiça multa Apple em R$ 12 milhões e suspende venda de Iphone sem carregadores - 06/09/2022 - Notícia - Tribuna do Norte,3152,2439,1.2923329233292333,44.57359573595736,13293,0,0
Uma caminhada de 1.090 Km - 14/02/2015 - Notícia - Tribuna do Norte,3151,2974,1.0595158036314727,48.0305985205111,23387,0,0
Natal faz chamamento para transportes opcionais operarem 34 linhas de ônibus abandonadas - 06/06/2022 - Notícia - Tribuna do Norte,3148,2626,1.1987814166031987,80.25780654988576,8828,0,0
Incêndio destrói viatura da Secretaria de Mobilidade Urbana de Natal - 08/10/2022 - Notícia - Tribuna do Norte,3147,2134,1.4746954076850984,27.891752577319586,11446,0,0
Suspensão de precatórios afeta cerca de R$ 185 milhões - 09/06/2022 - Notícia - Tribuna do Norte,3144,2516,1.2496025437201908,87.01073131955485,9198,0,0
Ator potiguar será parte de elenco de novela da Globo: 'Muito orgulho' - 12/05/2022 - Notícia - Tribuna do Norte,3138,2697,1.1635150166852057,45.3781979977753,8779,0,0
ABC enfrenta Vitória-BA no Frasqueirão pelo acesso à Série B; Veja transmissão - 10/09/2022 - Notícia - Tribuna do Norte,3135,2089,1.5007180469123982,32.060794638583054,10906,0,0
Lula se hospeda em suíte de R$ 6 mil a diária em Brasília - 14/07/2022 - Notícia - Tribuna do Norte,3127,2631,1.1885214747244395,49.22310908399848,10956,0,0
Potiguares vão ao Catar para acompanhar a Copa do Mundo - 12/11/2022 - Notícia - Tribuna do Norte,3125,2515,1.242544731610338,118.35109343936382,17447,0,0
"Sem orçamento, Receita Federal poderá suspender serviços no RN - 03/11/2022 - Notícia - Tribuna do Norte",3122,2562,1.2185792349726776,51.49102263856362,13623,0,0
Torcida questiona escolhas no ABC - 27/06/2022 - Notícia - Tribuna do Norte,3121,2690,1.1602230483271376,114.92825278810409,8262,0,0
Policiais do RN vão usar coletes balísticos emprestados por outros estados na eleição - 30/09/2022 - Notícia - Tribuna do Norte,3120,2364,1.3197969543147208,47.647631133671744,12546,0,0
Álvaro promete virar o jogo em Natal a favor de Bolsonaro - 16/10/2022 - Notícia - Tribuna do Norte,3119,2586,1.206109822119103,92.64114462490332,11230,0,0
Você está pesquisando por Folha de Pagamento no TN Online - Maior produtor de conteúdo jornalístico do RN,3116,521,5.980806142034549,130.1823416506718,8566,0,0
Inmet emite alerta de chuvas intensas para todos os municípios do RN - 21/05/2022 - Notícia - Tribuna do Norte,3113,2659,1.1707408800300865,38.198194810078974,7444,0,0
Defesa de Wendel Lagartixa prepara pedido de habeas corpus - 21/07/2022 - Notícia - Tribuna do Norte,3112,2680,1.1611940298507464,52.492537313432834,7634,0,0
"Venda de refinarias pode ser revista, informa Cade - 29/09/2022 - Notícia - Tribuna do Norte",3107,2625,1.1836190476190476,65.44495238095239,14170,0,0
Dentista transforma clínica em galeria de arte em Tirol - 15/10/2022 - Notícia - Tribuna do Norte,3104,2519,1.2322350138944025,81.17784835252084,13735,0,0
Primeira parcela dos salários dos servidores estaduais é antecipada no RN - 12/11/2022 - Notícia - Tribuna do Norte,3104,2172,1.429097605893186,60.85267034990792,19030,0,0
Governo e Município decretam ponto facultativo nesta sexta-feira; veja o que abre e fecha neste feriadão - 15/06/2022 - Notícia - Tribuna do Norte,3103,2611,1.1884335503638452,54.500191497510535,8500,0,0
Natal será 1ª capital capacitada para produzir hidrogênio verde - 29/04/2022 - Notícia - Tribuna do Norte,3101,2532,1.2247235387045814,98.31635071090048,7808,0,0
Adolescente é atropelada por caminhão quando tentava atravessar avenida na Grande Natal - 08/08/2022 - Notícia - Tribuna do Norte,3100,2331,1.3299013299013298,32.588588588588586,7268,0,0
PRF apreende cerca de 190 aves silvestres em Macaíba/RN - 08/10/2022 - Notícia - Tribuna do Norte,3096,2259,1.3705179282868525,63.16998671978752,10732,0,0
Natal antecipa vacinação contra Influenza e Sarampo para novo público - 18/04/2022 - Notícia - Tribuna do Norte,3095,2795,1.1073345259391771,31.86690518783542,7853,0,0
Candidato a vice de Bolsonaro participa de comício em Natal - 21/10/2022 - Notícia - Tribuna do Norte,3094,2566,1.20576773187841,38.109508963367105,14647,0,0
Advogada acusada de integrar organização criminosa é condenada a 4 anos e meio de reclusão - 09/08/2022 - Notícia - Tribuna do Norte,3093,2366,1.3072696534234995,41.88334742180896,8395,0,0
"TRF5 começa a pagar R$ 19,9 milhões em atraso a segurados do INSS no RN - 27/07/2022 - Notícia - Tribuna do Norte",3092,2647,1.1681148469965998,70.00377786173026,8131,0,0
Homem é golpeado na cabeça e morre durante confusão na zona Norte de Natal - 04/11/2022 - Notícia - Tribuna do Norte,3091,2331,1.326040326040326,45.57014157014157,16795,0,0
Mais de um milhão de potiguares podem renegociar dívidas no Feirão Serasa Limpa Nome - 09/11/2022 - Notícia - Tribuna do Norte,3088,2197,1.405553026854802,37.2972234865726,17043,0,0
Operação desarticula organização criminosa especializada no tráfico de drogas na Grande Natal - 23/11/2022 - Notícia - Tribuna do Norte,3088,2152,1.4349442379182156,49.568308550185876,20330,0,0
"No aniversário de 50 anos do Machadão, relembre o triste fim do poema de concreto - 04/06/2022 - Notícia - Tribuna do Norte",3085,2578,1.1966640806826998,149.3646237393328,7822,0,0
RN registra novo tremor na costa do Litoral Norte - 05/08/2022 - Notícia - Tribuna do Norte,3085,2035,1.515970515970516,48.22407862407862,7737,0,0
Homem sofre acidente com material explosivo no quintal de casa em Natal - 11/10/2022 - Notícia - Tribuna do Norte,3082,2328,1.3238831615120275,42.44415807560137,12684,0,0
Foragido da Justiça é preso dentro de supermercado no Oeste potiguar - 07/06/2022 - Notícia - Tribuna do Norte,3078,2802,1.0985010706638116,47.84546752319772,7855,0,0
Policiais candidatos dizem que ausência de tropas federais prejudicará suas votações - 29/09/2022 - Notícia - Tribuna do Norte,3076,2364,1.3011844331641287,96.02157360406092,13175,0,0
Final de semana terá chuva em todas as regiões do RN; veja previsão do tempo - 06/05/2022 - Notícia - Tribuna do Norte,3070,2643,1.161558834657586,51.962542565266745,8105,0,0
"TN/Consult: Rogério chega a 25%; Carlos Eduardo tem 23,06%; e Rafael, 10,06% - 30/08/2022 - Notícia - Tribuna do Norte",3066,2406,1.2743142144638404,56.34123025768911,7280,0,0
Confira a convocação da seleção brasileira para a Copa do Mundo; veja nomes - 07/11/2022 - Notícia - Tribuna do Norte,3064,2079,1.4737854737854739,40.17316017316017,13841,0,0
Família denuncia golpe no Hospital Santa Catarina após vazamento de dados - 09/08/2022 - Notícia - Tribuna do Norte,3063,2455,1.2476578411405295,130.65458248472504,7700,0,0
Membro de torcida organizada é assassinado em região metropolitana de Natal - 07/06/2022 - Notícia - Tribuna do Norte,3063,2761,1.109380659181456,39.90619340818544,6895,0,0
Flamengo e Real Madrid já têm datas para o Mundial de Clubes - 16/12/2022 - Notícia - Tribuna do Norte,3062,2696,1.1357566765578635,30.235905044510385,16968,0,0
Governo do RN entrega avenida Leste Oeste restaurada e sinalizada - 04/06/2022 - Notícia - Tribuna do Norte,3056,2756,1.1088534107402033,56.36502177068215,8820,0,0
Polícia Civil prende suspeito de matar travesti de 15 anos em Natal - 20/10/2022 - Notícia - Tribuna do Norte,3056,2339,1.3065412569474135,50.32663531423685,13568,0,0
ABC bate o Brasil no Frasqueirão e assume a liderança da Série C - 28/05/2022 - Notícia - Tribuna do Norte,3052,2540,1.2015748031496063,84.93188976377952,7238,0,0
ABC contrata lateral Márcio Azevedo - 10/11/2022 - Notícia - Tribuna do Norte,3052,2517,1.2125546285260231,46.39849026618991,17414,0,0
Detran realiza leilão com 238 lotes de veículos nesta quinta-feira (10) - 09/11/2022 - Notícia - Tribuna do Norte,3047,2170,1.4041474654377881,41.02073732718894,16147,0,0
Deputado propõe plebiscito para reativação do Aeroporto Augusto Severo - 05/08/2022 - Notícia - Tribuna do Norte,3042,2384,1.276006711409396,76.22902684563758,7458,0,0
Festival de Quadrilhas de Natal tem data definida e distribuirá R$ 292 mil - 16/05/2022 - Notícia - Tribuna do Norte,3040,2602,1.1683320522674865,47.76710222905457,8772,0,0
Fiscais da Semurb impedem obra irregular em região de dunas na zona Sul de Natal - 17/10/2022 - Notícia - Tribuna do Norte,3037,2405,1.2627858627858628,65.87775467775468,11886,0,0
Alunos de medicina gritam 'Não tenho culpa se seu pai é motoboy' durante partida; veja vídeo - 11/10/2022 - Notícia - Tribuna do Norte,3030,1784,1.6984304932735426,37.07174887892376,14074,0,0
"'Vamos colocar o gigante de pé outra vez', afirma Goeber Lima - 21/05/2022 - Notícia - Tribuna do Norte",3029,2763,1.0962721679334058,97.40318494390155,7530,0,0
Série D: América se classifica em segundo e vai encarar a Jacuipense - 16/07/2022 - Notícia - Tribuna do Norte,3021,2552,1.1837774294670846,74.6590909090909,8079,0,0
Emparn prevê temperatura mínima de 16°C no interior do RN - 23/08/2022 - Notícia - Tribuna do Norte,3012,2466,1.221411192214112,64.6780210867802,7574,0,0
Itep pede para estudantes que precisam de nova identidade para o Enem tirem logo outra via - 10/10/2022 - Notícia - Tribuna do Norte,3011,2050,1.468780487804878,22.518048780487806,13474,0,0
Sesap divulga recomendações para evitar aumento de casos de Covid-19 no RN - 15/11/2022 - Notícia - Tribuna do Norte,3011,2247,1.3400089007565643,75.23809523809524,16781,0,0
"Obras em Ponta Negra vão devolver protagonismo para Natal, diz ABIH - 17/11/2022 - Notícia - Tribuna do Norte",3006,2520,1.1928571428571428,108.23730158730159,19261,0,0
Dois suspeitos morrem após assaltarem loja de carros e trocarem tiros com PM na Zona Oeste de Natal - 11/10/2022 - Notícia - Tribuna do Norte,3003,2528,1.1878955696202531,49.61708860759494,12034,0,0
Manutenção: problemas que podem causar ‘vibração’ - 10/05/2012 - Notícia - Tribuna do Norte,3003,2633,1.1405241169768325,51.02392707937714,14195,0,0
Detenta é encontrada morta dentro de cela em penintenciária de Mossoró - 01/08/2022 - Notícia - Tribuna do Norte,3001,2655,1.1303201506591336,37.34312617702448,7284,0,0
"TRT-RN leiloa terreno para praça, motel, veículos e imóveis residenciais e comerciais - 13/09/2022 - Notícia - Tribuna do Norte",2990,2356,1.269100169779287,66.26825127334465,11683,0,0
Suspeitos de assassinato em Natal são presos em Brasília - 28/04/2022 - Notícia - Tribuna do Norte,2988,2415,1.2372670807453416,53.9879917184265,7585,0,0
Surpresa geral: Presidente Jair Bolsonaro não nomeia juiz Ivan Lira para o TRF 5ª Região - Território Livre,2983,2264,1.3175795053003534,70.46819787985866,9155,0,0
Série C: ABC arranca vitória no finalzinho contra o Campinense/PB - 23/04/2022 - Notícia - Tribuna do Norte,2983,2481,1.2023377670294235,101.31076178960097,6811,0,0
Rogério Marinho dá largada na campanha de Bolsonaro no RN - 08/10/2022 - Notícia - Tribuna do Norte,2982,2464,1.2102272727272727,110.18709415584415,11559,0,0
Bairros de Natal terão abastecimento suspenso nesta segunda-feira (4); veja - 04/07/2022 - Notícia - Tribuna do Norte,2981,2674,1.1148092744951383,40.568810770381454,7877,0,0
Bairros de Natal e São Gonçalo terão parada no abastecimento de água na segunda-feira - 22/07/2022 - Notícia - Tribuna do Norte,2979,2494,1.194466720128308,36.11186848436247,8032,0,0
MBL entra na justiça contra ex-BBB Manu Gavassi após show em Natal - 25/07/2022 - Notícia - Tribuna do Norte,2976,2802,1.0620985010706638,38.98322626695218,7493,0,0
Festa do Boi espera atrair 500 mil pessoas e movimentar R$ 65 milhões; shows garantidos - 14/09/2022 - Notícia - Tribuna do Norte,2972,2471,1.2027519222986645,75.98543099959531,11689,0,0
Jovens são mortos dentro de casa na zona Norte de Natal - 27/09/2022 - Notícia - Tribuna do Norte,2971,2353,1.2626434339141521,56.108797280067996,14056,0,0
Estudo da Semurb identifica 166 imóveis abandonados na zona Leste de Natal - 28/05/2022 - Notícia - Tribuna do Norte,2968,2595,1.14373795761079,107.25741811175337,7510,0,0
Sine oferece 320 vagas de empregos no Rio Grande do Norte; veja vagas - 12/08/2022 - Notícia - Tribuna do Norte,2967,1963,1.511462047885889,62.041772796739686,8131,0,0
Temperaturas começam a baixar e cidades serranas do RN registram 17°C - 23/05/2022 - Notícia - Tribuna do Norte,2966,2621,1.1316291491797024,57.2552460892789,8277,0,0
Miniatura pra gente grande: Potiguar customiza carrinhos de brinquedo - 02/07/2022 - Notícia - Tribuna do Norte,2963,2441,1.213846784104875,67.29496108152397,7691,0,0
